2022-03-17 16:52:21,067 | Network_comissioning | INFO | console input:  would you like to enter the initial configuration dialog? [yes/no]: 

2022-03-17 16:52:21,067 | Network_comissioning | INFO | console input:  would you like to enter the initial configuration dialog? [yes/no]: 

2022-03-17 16:52:21,067 | Network_comissioning | INFO | console input:  would you like to enter the initial configuration dialog? [yes/no]: 

2022-03-17 16:52:21,067 | Network_comissioning | INFO | console input:  would you like to enter the initial configuration dialog? [yes/no]: 

2022-03-17 16:52:21,067 | Network_comissioning | INFO | console input:  would you like to enter the initial configuration dialog? [yes/no]: 

